Time,Demand,Temperature,Holiday,Hour_of_day,Demand_raw
2014-10-28 15:00:00,medium,13.45,0.0,15,4091.856157
2014-10-28 16:00:00,low,13.100000000000001,0.0,16,3774.407532
2014-10-28 17:00:00,low,12.0,0.0,17,3549.359283
2014-10-28 18:00:00,low,11.35,0.0,18,3519.4740789999996
2014-10-28 19:00:00,low,11.05,0.0,19,3778.854528
2014-10-28 20:00:00,medium,11.15,0.0,20,4405.064544999999
2014-10-28 21:00:00,medium,11.85,0.0,21,5150.757078000001
2014-10-28 22:00:00,medium,13.0,0.0,22,5127.8194889999995
2014-10-28 23:00:00,medium,13.8,0.0,23,5094.425370999999
2014-10-29 00:00:00,medium,14.8,0.0,0,4989.15398
2014-10-29 01:00:00,medium,15.8,0.0,1,4904.615854
2014-10-29 02:00:00,medium,17.65,0.0,2,4813.960335
2014-10-29 03:00:00,medium,18.799999999999997,0.0,3,4782.769875
2014-10-29 04:00:00,medium,20.4,0.0,4,4788.069959
2014-10-29 05:00:00,medium,21.75,0.0,5,4832.395746
2014-10-29 06:00:00,medium,22.15,0.0,6,4932.028425
2014-10-29 07:00:00,medium,22.25,0.0,7,5025.023047000001
2014-10-29 08:00:00,medium,21.05,0.0,8,4910.206136999999
2014-10-29 09:00:00,medium,18.2,0.0,9,4788.648429999999
2014-10-29 10:00:00,medium,17.200000000000003,0.0,10,4862.142917
2014-10-29 11:00:00,medium,16.700000000000003,0.0,11,4637.591445
2014-10-29 12:00:00,medium,15.7,0.0,12,4237.174093
2014-10-29 13:00:00,medium,14.600000000000001,0.0,13,4022.835947
2014-10-29 14:00:00,medium,14.15,0.0,14,4345.09144
2014-10-29 15:00:00,medium,14.6,0.0,15,4071.7538019999997
2014-10-29 16:00:00,low,14.6,0.0,16,3769.962424
2014-10-29 17:00:00,low,14.6,0.0,17,3556.361124
2014-10-29 18:00:00,low,14.350000000000001,0.0,18,3524.540228
2014-10-29 19:00:00,low,14.7,0.0,19,3765.3839669999998
2014-10-29 20:00:00,medium,14.7,0.0,20,4362.804066000001
2014-10-29 21:00:00,medium,14.8,0.0,21,5072.465168000001
2014-10-29 22:00:00,medium,15.350000000000001,0.0,22,5043.646532
2014-10-29 23:00:00,medium,16.05,0.0,23,4997.455991000001
2014-10-30 00:00:00,medium,16.25,0.0,0,4894.115574
2014-10-30 01:00:00,medium,17.799999999999997,0.0,1,4826.755026
2014-10-30 02:00:00,medium,20.1,0.0,2,4827.288127
2014-10-30 03:00:00,medium,19.3,0.0,3,4815.234001000001
2014-10-30 04:00:00,medium,19.950000000000003,0.0,4,4849.791325
2014-10-30 05:00:00,medium,21.65,0.0,5,4871.220873
2014-10-30 06:00:00,medium,21.75,0.0,6,4972.705929
2014-10-30 07:00:00,medium,21.65,0.0,7,5042.192596000001
2014-10-30 08:00:00,medium,20.25,0.0,8,4987.550214
2014-10-30 09:00:00,medium,18.75,0.0,9,4853.956224
2014-10-30 10:00:00,medium,16.75,0.0,10,4935.428646
2014-10-30 11:00:00,medium,15.899999999999999,0.0,11,4659.274256000001
2014-10-30 12:00:00,medium,15.05,0.0,12,4244.922273
2014-10-30 13:00:00,medium,14.55,0.0,13,4060.827239
2014-10-30 14:00:00,medium,14.05,0.0,14,4367.3234919999995
2014-10-30 15:00:00,medium,13.65,0.0,15,4063.6217129999995
2014-10-30 16:00:00,low,13.1,0.0,16,3735.146382
2014-10-30 17:00:00,low,12.3,0.0,17,3540.9196469999997
2014-10-30 18:00:00,low,11.8,0.0,18,3541.885257
2014-10-30 19:00:00,medium,11.2,0.0,19,3804.953243
2014-10-30 20:00:00,medium,11.0,0.0,20,4310.432685
2014-10-30 21:00:00,medium,11.45,0.0,21,4970.613004000001
2014-10-30 22:00:00,medium,13.3,0.0,22,4976.650358999999
2014-10-30 23:00:00,medium,15.85,0.0,23,4981.673519
2014-10-31 00:00:00,medium,18.9,0.0,0,4977.688456
2014-10-31 01:00:00,medium,24.299999999999997,0.0,1,5064.593236999999
2014-10-31 02:00:00,medium,26.0,0.0,2,5080.186649
2014-10-31 03:00:00,medium,27.25,0.0,3,5111.483627
2014-10-31 04:00:00,medium,28.9,0.0,4,5229.214918
2014-10-31 05:00:00,high,30.799999999999997,0.0,5,5373.38891
2014-10-31 06:00:00,high,31.900000000000002,0.0,6,5545.954046
2014-10-31 07:00:00,high,32.55,0.0,7,5614.314995000001
2014-10-31 08:00:00,high,31.7,0.0,8,5399.991075
2014-10-31 09:00:00,medium,31.5,0.0,9,5161.376735
2014-10-31 10:00:00,medium,30.200000000000003,0.0,10,5124.7043699999995
2014-10-31 11:00:00,medium,28.6,0.0,11,4802.244832
2014-10-31 12:00:00,medium,27.450000000000003,0.0,12,4367.917968
2014-10-31 13:00:00,medium,27.15,0.0,13,4186.866599000001
2014-10-31 14:00:00,medium,20.4,0.0,14,4414.939095
2014-10-31 15:00:00,medium,19.950000000000003,0.0,15,4036.411199
2014-10-31 16:00:00,low,18.299999999999997,0.0,16,3655.8451969999996
2014-10-31 17:00:00,low,17.700000000000003,0.0,17,3414.702941
2014-10-31 18:00:00,low,17.45,0.0,18,3318.131906
2014-10-31 19:00:00,low,16.15,0.0,19,3360.533593
2014-10-31 20:00:00,low,14.45,0.0,20,3553.697196
2014-10-31 21:00:00,medium,14.399999999999999,0.0,21,3824.138281
2014-10-31 22:00:00,medium,14.25,0.0,22,3961.979872
2014-10-31 23:00:00,medium,14.05,0.0,23,4085.907271
2014-11-01 00:00:00,medium,14.8,0.0,0,3994.411123
2014-11-01 01:00:00,medium,16.35,0.0,1,3932.702128
2014-11-01 02:00:00,medium,15.3,0.0,2,3906.152795
2014-11-01 03:00:00,low,15.05,0.0,3,3789.569751
2014-11-01 04:00:00,low,16.9,0.0,4,3765.489375
2014-11-01 05:00:00,medium,14.850000000000001,0.0,5,3832.033911
2014-11-01 06:00:00,medium,15.45,0.0,6,3939.481258
2014-11-01 07:00:00,medium,15.8,0.0,7,4127.3712909999995
2014-11-01 08:00:00,medium,14.6,0.0,8,4247.36148
2014-11-01 09:00:00,medium,13.45,0.0,9,4298.027516
2014-11-01 10:00:00,medium,11.85,0.0,10,4465.35343
2014-11-01 11:00:00,medium,11.3,0.0,11,4331.075
2014-11-01 12:00:00,medium,10.8,0.0,12,4013.47941
2014-11-01 13:00:00,medium,10.35,0.0,13,3862.768809
2014-11-01 14:00:00,medium,10.05,0.0,14,4201.589097
2014-11-01 15:00:00,medium,9.6,0.0,15,3974.220178
2014-11-01 16:00:00,low,9.6,0.0,16,3614.356365
2014-11-01 17:00:00,low,9.45,0.0,17,3347.3793269999996
2014-11-01 18:00:00,low,9.2,0.0,18,3228.0999730000003
2014-11-01 19:00:00,low,9.2,0.0,19,3261.266771
2014-11-01 20:00:00,low,9.25,0.0,20,3364.257525
2014-11-01 21:00:00,low,9.85,0.0,21,3631.951128
2014-11-01 22:00:00,low,11.25,0.0,22,3776.6199930000002
2014-11-01 23:00:00,medium,12.6,0.0,23,3921.551421
2014-11-02 00:00:00,medium,14.1,0.0,0,3974.83176
2014-11-02 01:00:00,medium,15.05,0.0,1,3919.9520709999997
2014-11-02 02:00:00,medium,15.0,0.0,2,3877.4554129999997
2014-11-02 03:00:00,low,15.65,0.0,3,3747.792213
2014-11-02 04:00:00,low,16.1,0.0,4,3719.865241
2014-11-02 05:00:00,low,15.75,0.0,5,3799.477795
2014-11-02 06:00:00,medium,16.0,0.0,6,3952.123117
2014-11-02 07:00:00,medium,15.3,0.0,7,4174.595384
2014-11-02 08:00:00,medium,14.55,0.0,8,4318.336318
2014-11-02 09:00:00,medium,13.95,0.0,9,4384.200029
2014-11-02 10:00:00,medium,13.25,0.0,10,4565.45319
2014-11-02 11:00:00,medium,13.2,0.0,11,4429.341058
2014-11-02 12:00:00,medium,13.2,0.0,12,4073.5846930000002
2014-11-02 13:00:00,medium,13.0,0.0,13,3867.794012
2014-11-02 14:00:00,medium,12.65,0.0,14,4226.422022
2014-11-02 15:00:00,medium,12.1,0.0,15,4006.010839
2014-11-02 16:00:00,low,11.9,0.0,16,3706.183802
2014-11-02 17:00:00,low,11.95,0.0,17,3432.071377
2014-11-02 18:00:00,low,11.45,0.0,18,3374.807148
2014-11-02 19:00:00,low,10.9,0.0,19,3581.885668
2014-11-02 20:00:00,medium,10.7,0.0,20,4027.792188
2014-11-02 21:00:00,medium,11.6,0.0,21,4589.727375
2014-11-02 22:00:00,medium,13.2,0.0,22,4545.829029
2014-11-02 23:00:00,medium,14.1,0.0,23,4484.953224000001
2014-11-03 00:00:00,medium,15.9,0.0,0,4345.058539
2014-11-03 01:00:00,medium,16.450000000000003,0.0,1,4258.459492
2014-11-03 02:00:00,medium,18.15,0.0,2,4228.466246
2014-11-03 03:00:00,medium,19.15,0.0,3,4223.0675
2014-11-03 04:00:00,medium,20.3,0.0,4,4276.366199
2014-11-03 05:00:00,medium,21.6,0.0,5,4342.148021
2014-11-03 06:00:00,medium,21.6,0.0,6,4501.960193000001
2014-11-03 07:00:00,medium,22.65,0.0,7,4651.601612
2014-11-03 08:00:00,medium,22.950000000000003,0.0,8,4575.942034
2014-11-03 09:00:00,medium,21.700000000000003,0.0,9,4498.019405999999
2014-11-03 10:00:00,medium,20.45,0.0,10,4519.208281
2014-11-03 11:00:00,medium,19.9,0.0,11,4271.410277
2014-11-03 12:00:00,medium,19.35,0.0,12,3924.157804
2014-11-03 13:00:00,low,17.95,0.0,13,3783.765074
2014-11-03 14:00:00,medium,16.9,1.0,14,4132.814081
2014-11-03 15:00:00,medium,15.8,1.0,15,3847.641022
2014-11-03 16:00:00,low,15.7,1.0,16,3525.551148
2014-11-03 17:00:00,low,15.25,1.0,17,3281.007463
2014-11-03 18:00:00,low,14.6,1.0,18,3189.092616
2014-11-03 19:00:00,low,13.65,1.0,19,3250.5909030000003
2014-11-03 20:00:00,low,13.350000000000001,1.0,20,3425.266915
2014-11-03 21:00:00,low,14.45,1.0,21,3730.189717
2014-11-03 22:00:00,medium,17.75,1.0,22,3814.787449
2014-11-03 23:00:00,medium,21.6,1.0,23,3928.940028
2014-11-04 00:00:00,medium,23.9,1.0,0,4011.381591
2014-11-04 01:00:00,medium,24.450000000000003,1.0,1,4124.181435
2014-11-04 02:00:00,medium,24.55,1.0,2,4088.5512259999996
2014-11-04 03:00:00,medium,25.5,1.0,3,3972.2608309999996
2014-11-04 04:00:00,medium,27.0,1.0,4,3965.302074
2014-11-04 05:00:00,medium,27.15,1.0,5,4080.739288
2014-11-04 06:00:00,medium,28.05,1.0,6,4216.561320000001
2014-11-04 07:00:00,medium,28.700000000000003,1.0,7,4410.397084
2014-11-04 08:00:00,medium,28.7,1.0,8,4387.192238
2014-11-04 09:00:00,medium,25.049999999999997,1.0,9,4287.94553
2014-11-04 10:00:00,medium,19.1,1.0,10,4333.095221
2014-11-04 11:00:00,medium,17.65,1.0,11,4131.55181
2014-11-04 12:00:00,low,16.05,1.0,12,3788.137713
2014-11-04 13:00:00,low,15.7,1.0,13,3659.091233
2014-11-04 14:00:00,medium,15.2,0.0,14,4019.762423
2014-11-04 15:00:00,low,14.8,0.0,15,3765.360175
2014-11-04 16:00:00,low,14.3,0.0,16,3480.262355
2014-11-04 17:00:00,low,13.85,0.0,17,3275.401562
2014-11-04 18:00:00,low,13.4,0.0,18,3243.4781350000003
2014-11-04 19:00:00,low,13.4,0.0,19,3489.111246
2014-11-04 20:00:00,medium,13.149999999999999,0.0,20,4077.8880259999996
2014-11-04 21:00:00,medium,13.25,0.0,21,4790.509612
2014-11-04 22:00:00,medium,14.0,0.0,22,4818.781063
2014-11-04 23:00:00,medium,15.350000000000001,0.0,23,4776.740379
2014-11-05 00:00:00,medium,15.8,0.0,0,4696.195367
2014-11-05 01:00:00,medium,16.05,0.0,1,4648.858613
2014-11-05 02:00:00,medium,17.25,0.0,2,4597.42584
2014-11-05 03:00:00,medium,16.85,0.0,3,4557.964626999999
2014-11-05 04:00:00,medium,17.3,0.0,4,4553.186483
2014-11-05 05:00:00,medium,16.85,0.0,5,4524.359077
2014-11-05 06:00:00,medium,16.8,0.0,6,4596.3160339999995
2014-11-05 07:00:00,medium,17.450000000000003,0.0,7,4686.458666
2014-11-05 08:00:00,medium,16.0,0.0,8,4661.272777
2014-11-05 09:00:00,medium,14.95,0.0,9,4593.390663
2014-11-05 10:00:00,medium,14.05,0.0,10,4728.531025
2014-11-05 11:00:00,medium,13.899999999999999,0.0,11,4518.219075
2014-11-05 12:00:00,medium,13.850000000000001,0.0,12,4106.061135
2014-11-05 13:00:00,medium,13.55,0.0,13,3904.0190789999997
2014-11-05 14:00:00,medium,13.45,0.0,14,4229.034888
2014-11-05 15:00:00,medium,13.350000000000001,0.0,15,3966.771647
2014-11-05 16:00:00,low,12.7,0.0,16,3666.00028
2014-11-05 17:00:00,low,12.05,0.0,17,3457.4081720000004
2014-11-05 18:00:00,low,11.65,0.0,18,3437.488272
2014-11-05 19:00:00,low,11.4,0.0,19,3674.55487
2014-11-05 20:00:00,medium,11.15,0.0,20,4236.76684
2014-11-05 21:00:00,medium,11.5,0.0,21,4950.789135999999
2014-11-05 22:00:00,medium,12.7,0.0,22,4888.524045
2014-11-05 23:00:00,medium,14.8,0.0,23,4822.643805
2014-11-06 00:00:00,medium,16.299999999999997,0.0,0,4714.65348
2014-11-06 01:00:00,medium,16.9,0.0,1,4651.532758
2014-11-06 02:00:00,medium,18.799999999999997,0.0,2,4640.3894230000005
2014-11-06 03:00:00,medium,19.9,0.0,3,4665.271283
2014-11-06 04:00:00,medium,21.4,0.0,4,4693.41707
2014-11-06 05:00:00,medium,21.6,0.0,5,4724.930094
2014-11-06 06:00:00,medium,23.3,0.0,6,4841.336966
2014-11-06 07:00:00,medium,22.6,0.0,7,4916.723475000001
2014-11-06 08:00:00,medium,20.55,0.0,8,4815.479775
2014-11-06 09:00:00,medium,19.2,0.0,9,4704.953948
2014-11-06 10:00:00,medium,18.2,0.0,10,4791.303247
2014-11-06 11:00:00,medium,16.6,0.0,11,4523.595023
2014-11-06 12:00:00,medium,16.1,0.0,12,4101.307118
2014-11-06 13:00:00,medium,15.45,0.0,13,3898.897696
2014-11-06 14:00:00,medium,14.95,0.0,14,4208.091837
2014-11-06 15:00:00,medium,14.3,0.0,15,3936.329183
2014-11-06 16:00:00,low,13.75,0.0,16,3657.787528
2014-11-06 17:00:00,low,13.399999999999999,0.0,17,3435.319527
2014-11-06 18:00:00,low,12.6,0.0,18,3415.771201
2014-11-06 19:00:00,low,11.9,0.0,19,3637.779739
2014-11-06 20:00:00,medium,11.850000000000001,0.0,20,4162.488657
2014-11-06 21:00:00,medium,13.45,0.0,21,4798.206038
2014-11-06 22:00:00,medium,16.450000000000003,0.0,22,4785.665661999999
2014-11-06 23:00:00,medium,20.6,0.0,23,4822.289324
2014-11-07 00:00:00,medium,25.950000000000003,0.0,0,4899.235587
2014-11-07 01:00:00,medium,27.8,0.0,1,4998.803749
2014-11-07 02:00:00,medium,29.0,0.0,2,5080.533112
2014-11-07 03:00:00,medium,29.75,0.0,3,5200.9683509999995
2014-11-07 04:00:00,high,30.549999999999997,0.0,4,5379.330922
2014-11-07 05:00:00,high,31.65,0.0,5,5506.870232
2014-11-07 06:00:00,high,32.45,0.0,6,5733.126586
2014-11-07 07:00:00,high,32.25,0.0,7,5832.012201
2014-11-07 08:00:00,high,32.05,0.0,8,5703.893955
2014-11-07 09:00:00,high,30.950000000000003,0.0,9,5440.609693
2014-11-07 10:00:00,medium,29.8,0.0,10,5283.263758
2014-11-07 11:00:00,medium,28.4,0.0,11,4905.6085060000005
2014-11-07 12:00:00,medium,26.45,0.0,12,4425.43744
2014-11-07 13:00:00,medium,25.35,0.0,13,4181.265392
2014-11-07 14:00:00,medium,24.2,0.0,14,4383.985803
2014-11-07 15:00:00,medium,23.1,0.0,15,4002.245886
2014-11-07 16:00:00,low,21.95,0.0,16,3673.618466
2014-11-07 17:00:00,low,21.0,0.0,17,3408.2482330000003
2014-11-07 18:00:00,low,20.85,0.0,18,3311.113856
2014-11-07 19:00:00,low,20.05,0.0,19,3376.2160759999997
2014-11-07 20:00:00,low,20.75,0.0,20,3540.7303739999998
2014-11-07 21:00:00,medium,22.15,0.0,21,3894.263572
2014-11-07 22:00:00,medium,24.35,0.0,22,4131.112674
2014-11-07 23:00:00,medium,26.450000000000003,0.0,23,4378.197947000001
2014-11-08 00:00:00,medium,28.35,0.0,0,4532.260195000001
2014-11-08 01:00:00,medium,30.5,0.0,1,4680.12797
2014-11-08 02:00:00,medium,31.7,0.0,2,4833.142373
2014-11-08 03:00:00,medium,32.65,0.0,3,4968.074887999999
2014-11-08 04:00:00,medium,33.5,0.0,4,5165.347233
2014-11-08 05:00:00,medium,34.55,0.0,5,5276.0354449999995
2014-11-08 06:00:00,medium,25.799999999999997,0.0,6,5150.022304
2014-11-08 07:00:00,medium,21.5,0.0,7,4899.965502999999
2014-11-08 08:00:00,medium,18.95,0.0,8,4644.50534
2014-11-08 09:00:00,medium,17.700000000000003,0.0,9,4437.7307820000005
2014-11-08 10:00:00,medium,17.3,0.0,10,4403.647374
2014-11-08 11:00:00,medium,17.15,0.0,11,4195.499487
2014-11-08 12:00:00,medium,16.0,0.0,12,3906.2810870000003
2014-11-08 13:00:00,low,14.65,0.0,13,3803.060563
2014-11-08 14:00:00,medium,14.5,0.0,14,4102.693495
2014-11-08 15:00:00,low,14.75,0.0,15,3803.932249
2014-11-08 16:00:00,low,14.4,0.0,16,3461.8433299999997
2014-11-08 17:00:00,low,14.2,0.0,17,3205.004239
2014-11-08 18:00:00,low,14.15,0.0,18,3112.467333
2014-11-08 19:00:00,low,13.5,0.0,19,3126.408197
2014-11-08 20:00:00,low,13.3,0.0,20,3191.872394
2014-11-08 21:00:00,low,13.6,0.0,21,3410.809675
2014-11-08 22:00:00,low,14.75,0.0,22,3474.47577
2014-11-08 23:00:00,low,16.0,0.0,23,3607.853949
2014-11-09 00:00:00,low,16.700000000000003,0.0,0,3679.386042
2014-11-09 01:00:00,low,17.200000000000003,0.0,1,3636.4747660000003
2014-11-09 02:00:00,low,18.549999999999997,0.0,2,3608.400204
2014-11-09 03:00:00,low,18.85,0.0,3,3575.871419
2014-11-09 04:00:00,low,18.5,0.0,4,3582.524869
2014-11-09 05:00:00,low,18.549999999999997,0.0,5,3646.106244
2014-11-09 06:00:00,low,19.1,0.0,6,3787.482518
2014-11-09 07:00:00,medium,18.25,0.0,7,3987.122707
2014-11-09 08:00:00,medium,17.05,0.0,8,4128.616158
2014-11-09 09:00:00,medium,16.3,0.0,9,4134.145872
2014-11-09 10:00:00,medium,15.55,0.0,10,4256.676364
2014-11-09 11:00:00,medium,15.05,0.0,11,4129.159294
2014-11-09 12:00:00,medium,14.25,0.0,12,3822.675201
2014-11-09 13:00:00,low,13.95,0.0,13,3652.827964
2014-11-09 14:00:00,medium,14.4,0.0,14,4007.736779
2014-11-09 15:00:00,low,14.45,0.0,15,3795.1569449999997
2014-11-09 16:00:00,low,14.2,0.0,16,3533.726347
2014-11-09 17:00:00,low,14.05,0.0,17,3314.505351
2014-11-09 18:00:00,low,13.2,0.0,18,3300.4106739999997
2014-11-09 19:00:00,low,12.05,0.0,19,3576.4660940000003
2014-11-09 20:00:00,medium,12.21666666666665,0.0,20,4140.9118419999995
2014-11-09 21:00:00,medium,12.683333333333351,0.0,21,4821.018639
2014-11-09 22:00:00,medium,13.95,0.0,22,4799.1924
2014-11-09 23:00:00,medium,16.2,0.0,23,4821.590486
2014-11-10 00:00:00,medium,17.25,0.0,0,4845.922321
2014-11-10 01:00:00,medium,17.9,0.0,1,4854.976686
2014-11-10 02:00:00,medium,18.55,0.0,2,4846.337226
2014-11-10 03:00:00,medium,19.6,0.0,3,4782.580076
2014-11-10 04:00:00,medium,19.700000000000003,0.0,4,4752.083073
2014-11-10 05:00:00,medium,19.95,0.0,5,4740.045636
2014-11-10 06:00:00,medium,18.6,0.0,6,4853.817053
2014-11-10 07:00:00,medium,18.5,0.0,7,4915.383936
2014-11-10 08:00:00,medium,17.15,0.0,8,4825.360404
2014-11-10 09:00:00,medium,15.899999999999999,0.0,9,4700.170023000001
2014-11-10 10:00:00,medium,14.95,0.0,10,4761.183843999999
2014-11-10 11:00:00,medium,14.899999999999999,0.0,11,4580.179991
2014-11-10 12:00:00,medium,14.5,0.0,12,4173.097635
2014-11-10 13:00:00,medium,14.3,0.0,13,3960.019615
2014-11-10 14:00:00,medium,14.35,0.0,14,4267.7930830000005
2014-11-10 15:00:00,medium,13.6,0.0,15,4014.630959
2014-11-10 16:00:00,low,14.05,0.0,16,3704.60201
2014-11-10 17:00:00,low,13.600000000000001,0.0,17,3474.1599880000003
2014-11-10 18:00:00,low,13.3,0.0,18,3459.606402
2014-11-10 19:00:00,low,13.0,0.0,19,3662.6766079999998
2014-11-10 20:00:00,medium,13.0,0.0,20,4217.080465
2014-11-10 21:00:00,medium,13.95,0.0,21,4979.719888
2014-11-10 22:00:00,medium,14.95,0.0,22,4962.162915
2014-11-10 23:00:00,medium,15.850000000000001,0.0,23,4946.252723
2014-11-11 00:00:00,medium,15.45,0.0,0,4889.203907
2014-11-11 01:00:00,medium,16.65,0.0,1,4807.908431
2014-11-11 02:00:00,medium,17.1,0.0,2,4738.4439139999995
2014-11-11 03:00:00,medium,18.0,0.0,3,4702.414097
2014-11-11 04:00:00,medium,17.65,0.0,4,4722.186238
2014-11-11 05:00:00,medium,17.700000000000003,0.0,5,4741.992254
2014-11-11 06:00:00,medium,18.6,0.0,6,4872.932649
2014-11-11 07:00:00,medium,17.65,0.0,7,4953.330934
2014-11-11 08:00:00,medium,17.049999999999997,0.0,8,4876.790558000001
2014-11-11 09:00:00,medium,15.75,0.0,9,4756.548423
2014-11-11 10:00:00,medium,14.45,0.0,10,4836.058163
2014-11-11 11:00:00,medium,13.75,0.0,11,4689.351965
2014-11-11 12:00:00,medium,13.0,0.0,12,4272.066675
2014-11-11 13:00:00,medium,12.45,0.0,13,4035.270859
2014-11-11 14:00:00,medium,12.05,0.0,14,4344.656765
2014-11-11 15:00:00,medium,11.7,0.0,15,4084.7018959999996
2014-11-11 16:00:00,low,11.4,0.0,16,3786.735786
2014-11-11 17:00:00,low,11.05,0.0,17,3559.620657
2014-11-11 18:00:00,low,10.5,0.0,18,3563.857992
2014-11-11 19:00:00,medium,10.3,0.0,19,3823.5022950000002
2014-11-11 20:00:00,medium,9.7,0.0,20,4398.6284479999995
2014-11-11 21:00:00,medium,11.0,0.0,21,5077.766879000001
2014-11-11 22:00:00,medium,13.05,0.0,22,4966.49186
2014-11-11 23:00:00,medium,15.0,0.0,23,4907.9724129999995
2014-11-12 00:00:00,medium,16.299999999999997,0.0,0,4835.62952
2014-11-12 01:00:00,medium,18.200000000000003,0.0,1,4846.995242999999
2014-11-12 02:00:00,medium,21.7,0.0,2,4913.24451
2014-11-12 03:00:00,medium,21.4,0.0,3,4961.948751
2014-11-12 04:00:00,medium,22.8,0.0,4,5063.1234349999995
2014-11-12 05:00:00,medium,24.25,0.0,5,5133.826198000001
2014-11-12 06:00:00,medium,21.9,0.0,6,5249.453563
2014-11-12 07:00:00,high,22.299999999999997,0.0,7,5311.281377
2014-11-12 08:00:00,medium,22.0,0.0,8,5183.850200000001
2014-11-12 09:00:00,medium,21.85,0.0,9,4993.940319
2014-11-12 10:00:00,medium,20.75,0.0,10,4966.916462
2014-11-12 11:00:00,medium,19.2,0.0,11,4721.741834
2014-11-12 12:00:00,medium,17.950000000000003,0.0,12,4319.362664
2014-11-12 13:00:00,medium,17.15,0.0,13,4093.8916209999998
2014-11-12 14:00:00,medium,16.549999999999997,0.0,14,4367.246045
2014-11-12 15:00:00,medium,15.45,0.0,15,4073.9287459999996
2014-11-12 16:00:00,low,14.25,0.0,16,3772.0408399999997
2014-11-12 17:00:00,low,14.25,0.0,17,3554.03543
2014-11-12 18:00:00,low,14.149999999999999,0.0,18,3531.3625979999997
2014-11-12 19:00:00,low,13.600000000000001,0.0,19,3779.178395
2014-11-12 20:00:00,medium,13.5,0.0,20,4329.7944210000005
2014-11-12 21:00:00,medium,15.3,0.0,21,4965.899135
2014-11-12 22:00:00,medium,16.700000000000003,0.0,22,4965.601927
2014-11-12 23:00:00,medium,19.85,0.0,23,5067.232368999999
2014-11-13 00:00:00,medium,22.549999999999997,0.0,0,5171.048933
2014-11-13 01:00:00,high,24.5,0.0,1,5325.606571
2014-11-13 02:00:00,high,26.75,0.0,2,5482.618912
2014-11-13 03:00:00,high,28.2,0.0,3,5613.1387780000005
2014-11-13 04:00:00,high,29.950000000000003,0.0,4,5774.173482
2014-11-13 05:00:00,high,30.3,0.0,5,5916.415693999999
2014-11-13 06:00:00,high,29.45,0.0,6,6111.695873000001
2014-11-13 07:00:00,high,29.55,0.0,7,6193.599297000001
2014-11-13 08:00:00,high,29.65,0.0,8,6009.943017
2014-11-13 09:00:00,high,29.0,0.0,9,5746.550243
2014-11-13 10:00:00,high,27.549999999999997,0.0,10,5596.988266
2014-11-13 11:00:00,medium,27.65,0.0,11,5203.413257
2014-11-13 12:00:00,medium,28.2,0.0,12,4680.256805
2014-11-13 13:00:00,medium,26.35,0.0,13,4363.854579
2014-11-13 14:00:00,medium,26.35,0.0,14,4574.939199
2014-11-13 15:00:00,medium,27.25,0.0,15,4220.518373000001
2014-11-13 16:00:00,medium,27.45,0.0,16,3885.259828
2014-11-13 17:00:00,low,27.6,0.0,17,3681.776883
2014-11-13 18:00:00,low,27.200000000000003,0.0,18,3655.311153
2014-11-13 19:00:00,medium,26.75,0.0,19,3902.092208
2014-11-13 20:00:00,medium,26.25,0.0,20,4480.738692999999
2014-11-13 21:00:00,medium,25.950000000000003,0.0,21,5145.663985
2014-11-13 22:00:00,medium,23.200000000000003,0.0,22,5254.232994
2014-11-13 23:00:00,high,20.0,0.0,23,5344.71833
2014-11-14 00:00:00,medium,19.3,0.0,0,5281.2957129999995
2014-11-14 01:00:00,medium,19.75,0.0,1,5276.117451
2014-11-14 02:00:00,medium,18.9,0.0,2,5270.694013
2014-11-14 03:00:00,medium,18.15,0.0,3,5204.409884000001
2014-11-14 04:00:00,medium,18.200000000000003,0.0,4,5117.701942
2014-11-14 05:00:00,medium,18.5,0.0,5,4979.108604999999
2014-11-14 06:00:00,medium,18.55,0.0,6,4982.801466999999
2014-11-14 07:00:00,medium,17.4,0.0,7,4948.799839
2014-11-14 08:00:00,medium,16.75,0.0,8,4847.586427
2014-11-14 09:00:00,medium,16.15,0.0,9,4714.511554000001
2014-11-14 10:00:00,medium,15.6,0.0,10,4716.662593999999
2014-11-14 11:00:00,medium,15.35,0.0,11,4498.491712
2014-11-14 12:00:00,medium,15.05,0.0,12,4175.596928999999
2014-11-14 13:00:00,medium,14.55,0.0,13,3989.8235329999998
2014-11-14 14:00:00,medium,13.95,0.0,14,4267.092304
2014-11-14 15:00:00,medium,13.649999999999999,0.0,15,3929.238958
2014-11-14 16:00:00,low,13.4,0.0,16,3594.4788120000003
2014-11-14 17:00:00,low,13.15,0.0,17,3362.729932
2014-11-14 18:00:00,low,12.95,0.0,18,3270.921692
2014-11-14 19:00:00,low,12.75,0.0,19,3335.22833
2014-11-14 20:00:00,low,12.5,0.0,20,3522.8344939999997
2014-11-14 21:00:00,medium,12.7,0.0,21,3903.523604
2014-11-14 22:00:00,medium,13.399999999999999,0.0,22,4069.595894
2014-11-14 23:00:00,medium,14.35,0.0,23,4178.717215000001
2014-11-15 00:00:00,medium,15.3,0.0,0,4150.785352999999
2014-11-15 01:00:00,medium,15.85,0.0,1,4103.57414
2014-11-15 02:00:00,medium,16.65,0.0,2,4041.194187
2014-11-15 03:00:00,medium,16.65,0.0,3,4024.272593
2014-11-15 04:00:00,medium,16.950000000000003,0.0,4,3975.382489
