datetime,pm2.5,co,no,no2,pm10,nox,o3,veloc.,direc.,so2
2021-03-07 21:00:00,12.0,0.1,1.0,11.0,14.0,13.0,61.0,1.1,37.0,5.0
2021-03-07 22:00:00,12.0,0.1,1.0,9.0,13.0,11.0,59.0,0.5,12.0,5.0
2021-03-07 23:00:00,11.0,0.1,1.0,8.0,12.0,10.0,57.0,0.7,332.0,5.0
2021-03-08 00:00:00,8.0,0.1,1.0,5.0,9.0,7.0,62.0,1.0,334.0,5.0
2021-03-08 01:00:00,8.0,0.2,1.0,3.0,9.0,5.0,61.0,0.9,336.0,5.0
2021-03-08 02:00:00,7.0,0.1,1.0,3.0,7.0,5.0,58.0,0.9,334.0,6.0
2021-03-08 03:00:00,6.0,0.1,1.0,2.0,7.0,4.0,42.0,0.4,337.0,6.0
2021-03-08 04:00:00,5.0,0.1,1.0,2.0,5.0,4.0,45.0,0.4,315.0,6.0
2021-03-08 05:00:00,4.0,0.1,1.0,4.0,5.0,6.0,42.0,0.3,295.0,6.0
2021-03-08 06:00:00,5.0,0.2,1.0,11.0,5.0,13.0,34.0,0.3,318.0,6.0
2021-03-08 07:00:00,5.0,0.1,3.0,29.0,6.0,35.0,13.0,0.2,117.0,7.0
2021-03-08 08:00:00,6.0,0.1,53.0,43.0,7.0,124.0,5.0,0.3,243.0,9.0
2021-03-08 09:00:00,7.0,0.1,38.0,36.0,9.0,94.0,9.0,0.2,15.0,7.0
2021-03-08 10:00:00,7.0,0.1,3.0,17.0,9.0,21.0,48.0,0.8,59.0,4.0
2021-03-08 11:00:00,9.0,0.1,1.0,13.0,12.0,15.0,58.0,1.1,45.0,3.0
2021-03-08 12:00:00,8.0,0.1,1.0,14.0,13.0,17.0,57.0,1.2,31.0,3.0
2021-03-08 13:00:00,8.0,0.1,1.0,12.0,12.0,14.0,56.0,2.2,44.0,4.0
2021-03-08 14:00:00,7.0,0.1,1.0,14.0,9.0,16.0,56.0,2.8,57.0,3.0
2021-03-08 15:00:00,5.0,0.1,1.0,14.0,8.0,16.0,57.0,2.3,46.0,3.0
2021-03-08 16:00:00,5.0,0.1,2.0,14.0,7.0,17.0,52.0,2.1,44.0,3.0
2021-03-08 17:00:00,7.0,0.1,1.0,17.0,8.0,19.0,45.0,1.1,51.0,3.0
2021-03-08 18:00:00,5.0,0.1,1.0,18.0,6.0,20.0,46.0,1.4,49.0,3.0
2021-03-08 19:00:00,5.0,0.1,1.0,16.0,5.0,18.0,51.0,1.7,40.0,3.0
2021-03-08 20:00:00,7.0,0.2,1.0,23.0,8.0,26.0,35.0,0.6,25.0,3.0
2021-03-08 21:00:00,8.0,0.1,1.0,20.0,9.0,22.0,39.0,0.8,32.0,3.0
2021-03-08 22:00:00,8.0,0.1,1.0,15.0,8.0,18.0,47.0,0.6,26.0,3.0
2021-03-08 23:00:00,6.0,0.1,1.0,10.0,7.0,13.0,51.0,0.4,10.0,3.0
2021-03-09 00:00:00,7.0,0.1,1.0,9.0,7.0,11.0,49.0,0.4,350.0,3.0
2021-03-09 01:00:00,6.0,0.1,1.0,8.0,6.0,9.0,53.0,0.6,342.0,3.0
2021-03-09 02:00:00,5.0,0.1,1.0,6.0,6.0,7.0,50.0,0.5,302.0,4.0
2021-03-09 03:00:00,6.0,0.1,1.0,6.0,7.0,8.0,48.0,1.0,311.0,4.0
2021-03-09 04:00:00,5.0,0.1,1.0,4.0,6.0,6.0,50.0,1.1,308.0,5.0
2021-03-09 05:00:00,5.0,0.1,1.0,6.0,6.0,8.0,45.0,0.8,319.0,4.0
2021-03-09 06:00:00,4.0,0.1,1.0,10.0,5.0,12.0,38.0,0.6,324.0,5.0
2021-03-09 07:00:00,3.0,0.1,1.0,20.0,4.0,22.0,23.0,0.9,320.0,5.0
2021-03-09 08:00:00,3.0,0.1,7.0,32.0,5.0,42.0,10.0,0.7,316.0,6.0
2021-03-09 09:00:00,4.0,0.1,7.0,29.0,7.0,40.0,17.0,0.6,48.0,6.0
2021-03-09 10:00:00,4.0,0.1,3.0,12.0,6.0,17.0,30.0,0.7,101.0,4.0
2021-03-09 11:00:00,7.0,0.1,6.0,16.0,14.0,25.0,31.0,2.4,110.0,3.0
2021-03-09 12:00:00,6.0,0.1,7.0,16.0,11.0,27.0,34.0,4.0,109.0,3.0
2021-03-09 13:00:00,6.0,0.1,4.0,13.0,9.0,19.0,44.0,3.2,110.0,3.0
2021-03-09 14:00:00,5.0,0.1,6.0,24.0,9.0,34.0,43.0,2.5,116.0,3.0
2021-03-09 15:00:00,4.0,0.1,3.0,14.0,7.0,18.0,61.0,3.3,119.0,3.0
2021-03-09 16:00:00,4.0,0.1,2.0,22.0,7.0,25.0,49.0,2.5,134.0,3.0
2021-03-09 17:00:00,4.0,0.1,2.0,25.0,6.0,28.0,48.0,2.1,122.0,3.0
2021-03-09 18:00:00,5.0,0.1,1.0,23.0,7.0,25.0,52.0,1.3,122.0,3.0
2021-03-09 19:00:00,5.0,0.1,1.0,25.0,7.0,27.0,44.0,0.8,129.0,3.0
2021-03-09 20:00:00,4.0,0.1,1.0,15.0,6.0,17.0,60.0,0.4,224.0,3.0
2021-03-09 21:00:00,4.0,0.1,1.0,17.0,5.0,19.0,50.0,0.6,71.0,3.0
2021-03-09 22:00:00,5.0,0.1,1.0,11.0,6.0,13.0,63.0,0.6,47.0,3.0
2021-03-09 23:00:00,4.0,0.2,1.0,5.0,5.0,7.0,71.0,0.4,38.0,3.0
2021-03-10 00:00:00,8.0,0.2,1.0,12.0,10.0,14.0,44.0,0.1,26.0,3.0
2021-03-10 01:00:00,10.0,0.1,1.0,15.0,12.0,17.0,32.0,0.3,359.0,3.0
2021-03-10 02:00:00,12.0,0.3,1.0,18.0,13.0,20.0,21.0,0.4,353.0,3.1
2021-03-10 03:00:00,12.0,0.1,1.0,17.0,14.0,19.0,27.0,0.2,1.0,3.2
2021-03-10 04:00:00,11.0,0.1,1.0,12.0,13.0,14.0,30.0,0.3,353.0,3.3
2021-03-10 05:00:00,10.0,0.1,1.0,14.0,12.0,16.0,21.0,0.6000000000000001,343.0,3.4
2021-03-10 06:00:00,9.0,0.1,1.0,17.0,10.0,19.0,11.0,0.9,272.0,3.5
2021-03-10 07:00:00,9.0,0.1,2.0,26.0,11.0,29.0,10.0,0.7,300.0,3.6
2021-03-10 08:00:00,9.0,0.1,12.0,38.0,13.0,56.0,9.0,0.9,326.0,3.7
2021-03-10 09:00:00,9.0,0.1,13.0,31.0,17.0,50.0,15.0,0.8,287.0,3.8
2021-03-10 10:00:00,9.0,0.1,9.0,24.0,16.0,37.0,24.0,0.8,269.0,3.9
2021-03-10 11:00:00,11.0,0.1,5.0,18.0,17.0,25.0,39.0,0.8,260.0,4.0
2021-03-10 12:00:00,13.0,0.1,6.0,20.0,18.0,29.0,45.0,4.0,109.0,3.0
2021-03-10 13:00:00,11.0,0.1,4.0,19.0,15.0,25.0,51.0,4.9,101.0,3.0
2021-03-10 14:00:00,11.0,0.1,2.0,16.0,13.0,19.0,56.0,3.9,117.0,3.0
2021-03-10 15:00:00,8.0,0.1,2.0,8.0,9.0,11.0,83.0,5.6,117.0,3.0
2021-03-10 16:00:00,8.0,0.1,1.0,9.0,13.0,11.0,84.0,4.6,122.0,3.0
2021-03-10 17:00:00,7.0,0.1,1.0,10.0,10.0,12.0,80.0,2.6,149.0,3.0
2021-03-10 18:00:00,7.0,0.1,1.0,12.0,8.0,15.0,77.0,1.1,158.0,3.0
2021-03-10 19:00:00,7.0,0.1,1.0,17.0,9.0,19.0,68.0,0.4,205.0,3.0
2021-03-10 20:00:00,7.0,0.2,1.0,23.0,9.0,25.0,49.0,0.3,191.0,3.0
2021-03-10 21:00:00,10.0,0.1,2.0,39.0,12.0,42.0,31.0,0.3,195.0,3.0
2021-03-10 22:00:00,18.0,0.3,2.0,55.0,21.0,57.0,15.0,0.5,2.0,3.0
2021-03-10 23:00:00,16.0,0.1,1.0,29.0,18.0,31.0,36.0,0.5,326.0,4.0
2021-03-11 00:00:00,18.0,0.1,1.0,26.0,21.0,28.0,27.0,0.5,271.0,3.9166666666666665
2021-03-11 01:00:00,20.0,0.1,1.0,15.0,23.0,17.0,34.0,0.65,283.0,3.8333333333333335
2021-03-11 02:00:00,25.0,0.1,1.0,18.0,29.0,20.0,16.0,0.8,222.0,3.75
2021-03-11 03:00:00,24.0,0.1,1.0,17.0,27.0,19.0,18.0,0.4,237.0,3.6666666666666665
2021-03-11 04:00:00,24.0,0.1,1.0,17.0,28.0,19.0,16.0,0.9,252.0,3.5833333333333335
2021-03-11 05:00:00,25.0,0.1,1.0,18.0,28.0,20.0,14.0,1.2,237.0,3.5
2021-03-11 06:00:00,16.0,0.1,2.0,24.0,19.0,27.0,11.0,0.6,232.0,3.416666666666667
2021-03-11 07:00:00,14.0,0.1,16.0,37.0,18.0,61.0,5.0,1.2,231.0,3.3333333333333335
2021-03-11 08:00:00,14.0,0.1,36.0,43.0,24.0,98.0,8.0,1.0,227.0,3.25
2021-03-11 09:00:00,12.0,0.1,27.0,42.0,32.0,83.0,15.0,1.7,234.0,3.166666666666667
2021-03-11 10:00:00,8.0,0.1,10.0,27.0,22.0,42.0,33.0,1.1,264.0,3.0833333333333335
2021-03-11 11:00:00,4.0,0.1,3.0,17.0,17.0,22.0,54.0,1.2,270.0,3.0
2021-03-11 12:00:00,4.0,0.1,2.0,17.0,16.0,19.0,62.0,1.3,250.0,3.0
2021-03-11 13:00:00,4.0,0.1,2.0,14.0,14.0,16.0,70.0,3.0,231.0,3.0
2021-03-11 14:00:00,3.0,0.1,2.0,15.0,8.0,17.0,73.0,2.8,240.0,3.0
2021-03-11 15:00:00,3.0,0.1,2.0,12.0,9.0,14.0,78.0,4.7,229.0,3.0
2021-03-11 16:00:00,3.0,0.1,1.0,12.0,10.0,14.0,78.0,4.6,240.0,3.0
2021-03-11 17:00:00,4.0,0.1,1.0,16.0,11.0,19.0,71.0,3.8,243.0,3.0
2021-03-11 18:00:00,9.0,0.2,1.0,36.0,18.0,39.0,50.0,0.6,47.0,3.0
2021-03-11 19:00:00,8.0,0.1,2.0,35.0,13.0,38.0,48.0,0.2,98.0,3.0
2021-03-11 20:00:00,12.0,0.1,1.0,41.0,15.0,43.0,37.0,0.2,77.0,3.0
2021-03-11 21:00:00,15.0,0.1,1.0,42.0,20.0,45.0,30.0,0.1,71.0,3.0
2021-03-11 22:00:00,15.0,0.1,1.0,39.0,19.0,41.0,33.0,0.1,125.0,3.0
2021-03-11 23:00:00,13.0,0.1,2.0,43.0,16.0,45.0,16.0,0.2,137.0,3.0
2021-03-12 00:00:00,10.0,0.1,1.0,33.0,12.0,36.0,25.0,0.55,242.0,3.0
2021-03-12 01:00:00,7.0,0.1,1.0,18.0,10.0,20.0,38.0,0.9,248.0,3.0
2021-03-12 02:00:00,5.0,0.1,2.0,12.0,8.0,14.0,43.0,1.1,257.0,3.0
2021-03-12 03:00:00,4.0,0.1,1.0,10.0,7.0,12.0,40.0,0.5,239.0,3.0
2021-03-12 04:00:00,4.0,0.1,1.0,12.0,6.0,14.0,31.0,0.6,237.0,3.0
2021-03-12 05:00:00,5.0,0.1,3.0,20.0,6.0,24.0,17.0,0.4,241.0,3.0
2021-03-12 06:00:00,4.0,0.1,2.0,28.0,6.0,31.0,9.0,0.5,233.0,3.0
2021-03-12 07:00:00,4.0,0.1,3.0,24.0,8.0,28.5,12.0,1.0,225.5,3.5
2021-03-12 08:00:00,4.0,0.1,4.0,20.0,10.0,26.0,15.0,1.5,218.0,4.0
2021-03-12 09:00:00,4.0,0.1,8.0,24.0,14.0,36.0,18.0,1.0,237.0,3.0
2021-03-12 10:00:00,3.0,0.1,2.0,13.0,13.0,16.0,38.0,2.4,288.0,3.0
2021-03-12 11:00:00,3.0,0.1,2.0,13.0,17.0,16.0,40.0,1.9,293.0,3.0
2021-03-12 12:00:00,3.0,0.1,2.0,14.0,12.0,17.0,41.0,1.9,261.0,3.0
2021-03-12 13:00:00,2.0,0.1,1.0,13.0,7.0,15.0,45.0,2.0,255.0,3.0
2021-03-12 14:00:00,2.0,0.1,1.0,14.0,6.0,16.0,46.0,2.3,246.0,3.0
2021-03-12 15:00:00,7.0,0.1,1.0,15.0,25.0,17.0,52.0,5.0,322.0,3.0
2021-03-12 16:00:00,9.0,0.1,1.0,15.0,16.0,18.0,82.0,7.6,47.0,3.0
2021-03-12 17:00:00,8.0,0.1,1.0,13.0,11.0,15.0,94.0,6.2,50.0,3.0
2021-03-12 18:00:00,7.0,0.1,1.0,14.0,8.0,16.0,85.0,3.4,56.0,3.0
2021-03-12 19:00:00,7.0,0.1,1.0,16.0,8.0,18.0,78.0,1.6,45.0,3.0
2021-03-12 20:00:00,7.0,0.1,1.0,16.0,8.0,18.0,73.0,0.3,33.0,3.0
2021-03-12 21:00:00,8.0,0.1,2.0,19.0,10.0,21.0,65.0,0.4,13.0,3.0
2021-03-12 22:00:00,9.0,0.1,1.0,19.0,10.0,21.0,59.0,0.1,45.0,3.0
2021-03-12 23:00:00,8.0,0.1,1.0,18.0,9.0,20.0,57.0,0.1,26.0,3.0
2021-03-13 00:00:00,9.0,0.1,1.0,20.0,11.0,22.0,46.0,0.1,22.0,3.0
2021-03-13 01:00:00,11.0,0.1,1.0,16.0,12.0,18.0,47.0,0.3,353.0,3.0
2021-03-13 02:00:00,11.0,0.1,1.0,15.0,13.0,17.0,37.0,0.3,356.0,3.0
2021-03-13 03:00:00,14.0,0.1,1.0,23.0,16.0,25.0,12.0,0.2,254.0,3.0
2021-03-13 04:00:00,18.0,0.1,1.0,20.0,20.0,22.0,12.0,0.5,222.0,3.0
2021-03-13 05:00:00,18.0,0.1,1.0,17.0,20.0,19.0,14.0,0.4,220.0,3.0
2021-03-13 06:00:00,17.0,0.1,1.0,18.0,19.0,20.0,13.0,0.3,223.0,3.0
2021-03-13 07:00:00,14.0,0.1,1.0,23.0,16.0,25.0,8.0,0.5,220.0,3.0
2021-03-13 08:00:00,15.0,0.1,18.0,26.0,18.0,54.0,10.0,1.2,225.0,3.0
2021-03-13 09:00:00,8.0,0.1,8.0,21.0,12.0,32.0,27.0,0.6,258.0,3.0
2021-03-13 10:00:00,8.0,0.1,2.0,15.0,13.0,18.0,50.0,0.8,231.0,3.0
2021-03-13 11:00:00,8.0,0.1,1.0,14.0,11.0,16.0,67.0,1.5,206.0,3.0
2021-03-13 12:00:00,8.0,0.1,2.0,19.0,12.0,22.0,59.0,1.4,143.0,3.0
2021-03-13 13:00:00,9.0,0.1,3.0,22.0,12.0,27.0,68.0,3.5,119.0,3.0
2021-03-13 14:00:00,9.0,0.1,4.0,26.0,11.0,31.0,67.0,3.0,126.0,3.0
2021-03-13 15:00:00,5.0,0.1,2.0,21.0,9.0,23.0,65.0,3.0,168.0,3.0
2021-03-13 16:00:00,3.0,0.1,2.0,22.0,5.0,24.0,61.0,1.7,213.0,3.0
2021-03-13 17:00:00,3.0,0.1,1.0,19.0,5.0,21.0,66.0,2.3,210.0,3.0
2021-03-13 18:00:00,2.0,0.1,1.0,13.0,5.0,15.0,76.0,2.2,216.0,3.0
2021-03-13 19:00:00,2.0,0.1,1.0,9.0,3.0,11.0,76.0,1.7,217.0,4.0
2021-03-13 20:00:00,3.0,0.1,1.0,13.0,5.0,15.0,62.0,1.7,237.0,3.0
2021-03-13 21:00:00,5.0,0.1,1.0,21.0,7.0,24.0,47.0,1.8,18.0,3.0
2021-03-13 22:00:00,5.0,0.1,1.0,17.0,6.0,19.0,54.0,1.5,34.0,3.0
2021-03-13 23:00:00,5.0,0.1,1.0,13.0,6.0,15.0,58.0,0.9,32.0,3.0
2021-03-14 00:00:00,6.0,0.1,1.0,10.0,7.0,12.0,54.0,0.2,51.0,3.0
2021-03-14 01:00:00,7.0,0.1,1.0,11.0,9.0,14.0,45.0,0.3,14.0,3.0
2021-03-14 02:00:00,6.0,0.1,1.0,8.0,8.0,11.0,49.0,0.3,136.0,3.0
2021-03-14 03:00:00,2.0,0.1,1.0,4.0,3.0,6.0,60.0,0.9,281.0,3.0
2021-03-14 04:00:00,2.0,0.1,1.0,2.0,2.0,4.0,61.0,0.6,288.0,3.0
2021-03-14 05:00:00,1.0,0.1,1.0,1.0,2.0,3.0,64.0,1.2,303.0,3.0
2021-03-14 06:00:00,1.0,0.1,1.0,2.0,2.0,4.0,62.0,1.2,272.0,3.0
2021-03-14 07:00:00,2.0,0.1,1.0,3.0,3.0,5.0,56.0,0.7,246.0,3.0
2021-03-14 08:00:00,2.0,0.1,1.0,7.0,4.0,9.0,48.0,1.5,246.0,3.0
2021-03-14 09:00:00,2.0,0.1,1.0,6.0,4.0,8.0,56.0,1.5,283.0,3.0
2021-03-14 10:00:00,1.0,0.1,1.0,6.0,4.0,8.0,62.0,1.2,288.0,3.0
2021-03-14 11:00:00,1.0,0.1,1.0,7.0,3.0,9.0,68.0,1.3,287.0,3.0
2021-03-14 12:00:00,1.0,0.1,1.0,7.0,3.0,10.0,72.0,1.8,282.0,3.0
2021-03-14 13:00:00,1.0,0.1,1.0,6.0,3.0,8.0,76.0,1.7,313.0,3.0
2021-03-14 14:00:00,1.0,0.1,1.0,6.0,2.0,8.0,78.0,1.6,5.0,3.0
2021-03-14 15:00:00,1.0,0.1,2.0,13.0,3.0,16.0,73.0,2.3,93.0,3.0
2021-03-14 16:00:00,1.0,0.1,7.0,39.0,3.0,50.0,44.0,2.4,109.0,3.0
2021-03-14 17:00:00,2.0,0.1,9.0,47.0,5.0,61.0,35.0,2.6,107.0,3.0
2021-03-14 18:00:00,2.0,0.1,2.0,22.0,3.0,25.0,66.0,1.9,127.0,3.0
2021-03-14 19:00:00,3.0,0.1,1.0,43.0,4.0,46.0,34.0,0.3,135.0,3.0
2021-03-14 20:00:00,3.0,0.1,2.0,56.0,4.0,59.0,21.0,0.4,167.0,3.0
2021-03-14 21:00:00,2.0,0.1,1.0,36.0,3.0,38.0,39.0,0.6,175.0,3.0
2021-03-14 22:00:00,2.0,0.1,1.0,20.0,3.0,22.0,64.0,1.0,244.0,3.0
2021-03-14 23:00:00,1.0,0.1,1.0,13.0,3.0,16.0,72.0,1.5,140.0,3.0
2021-03-15 00:00:00,2.0,0.1,1.0,13.0,4.0,15.0,67.0,1.8,87.0,3.0
2021-03-15 01:00:00,2.0,0.1,1.0,8.0,3.0,11.0,78.0,1.4,78.0,3.0
2021-03-15 02:00:00,1.0,0.1,1.0,4.0,2.0,6.0,80.0,0.7,56.0,4.0
2021-03-15 03:00:00,2.0,0.1,1.0,5.0,3.0,7.0,71.0,0.6,11.0,4.0
2021-03-15 04:00:00,3.0,0.1,1.0,6.0,4.0,8.0,58.0,0.5,311.0,3.875
2021-03-15 05:00:00,2.0,0.1,1.0,6.0,3.0,8.0,54.0,0.3,148.0,3.75
2021-03-15 06:00:00,2.0,0.1,1.0,14.0,3.0,16.0,40.0,0.3,332.0,3.625
2021-03-15 07:00:00,3.0,0.1,1.0,22.0,5.0,24.0,30.0,0.8,338.0,3.5
2021-03-15 08:00:00,3.0,0.1,7.0,35.0,11.0,45.0,23.0,1.0,319.0,3.375
2021-03-15 09:00:00,4.0,0.1,9.0,33.0,26.0,47.0,32.0,0.8,282.0,3.25
2021-03-15 10:00:00,3.0,0.1,4.0,17.0,10.0,22.0,60.0,1.3,230.0,3.125
2021-03-15 11:00:00,4.0,0.1,1.0,6.0,15.0,9.0,79.0,1.7,202.0,3.0
2021-03-15 12:00:00,5.0,0.1,1.0,11.0,20.0,13.0,75.0,4.4,124.0,3.0
2021-03-15 13:00:00,4.0,0.1,2.0,12.0,6.0,14.0,71.0,5.7,122.0,3.0
2021-03-15 14:00:00,3.0,0.1,1.0,14.0,6.0,16.0,72.0,5.5,126.0,3.0
2021-03-15 15:00:00,3.0,0.1,1.0,13.0,13.0,15.0,78.0,4.6,130.0,3.0
2021-03-15 16:00:00,2.0,0.1,1.0,11.0,6.0,13.0,86.0,4.3,115.0,3.0
2021-03-15 17:00:00,2.0,0.1,1.0,17.0,5.0,20.0,77.0,3.0,135.0,3.0
2021-03-15 18:00:00,2.0,0.1,1.0,18.0,4.0,20.0,73.0,0.9,231.0,3.0
2021-03-15 19:00:00,2.0,0.1,1.0,10.0,3.0,13.0,79.0,0.4,206.0,3.0
2021-03-15 20:00:00,4.0,0.1,1.0,20.0,5.0,22.0,56.0,0.1,137.0,4.0
2021-03-15 21:00:00,3.0,0.1,1.0,29.0,3.0,31.0,47.0,0.2,113.0,5.0
2021-03-15 22:00:00,4.0,0.1,1.0,21.0,4.0,23.0,58.0,0.1,172.0,4.857142857142857
2021-03-15 23:00:00,4.0,0.1,1.0,36.0,4.0,38.0,25.0,0.1,136.0,4.714285714285714
2021-03-16 00:00:00,8.0,0.2,1.0,45.0,9.0,47.0,7.0,0.2,53.0,4.571428571428571
2021-03-16 01:00:00,9.0,0.1,1.0,35.0,10.0,37.0,25.0,0.5,12.0,4.428571428571429
2021-03-16 02:00:00,11.0,0.1,1.0,26.0,13.0,28.0,19.0,0.3,211.0,4.285714285714286
2021-03-16 03:00:00,11.0,0.1,1.0,26.0,13.0,28.0,13.0,0.3,231.0,4.142857142857143
2021-03-16 04:00:00,8.0,0.2,1.0,13.0,9.0,15.0,26.0,0.3,261.0,4.0
2021-03-16 05:00:00,7.0,0.2,1.0,12.0,8.0,14.0,28.0,0.7,235.0,3.857142857142857
2021-03-16 06:00:00,12.0,0.2,1.0,22.0,15.0,24.0,7.0,1.1,223.0,3.7142857142857144
2021-03-16 07:00:00,16.0,0.2,13.0,32.0,20.0,52.0,6.0,1.5,223.0,3.5714285714285716
2021-03-16 08:00:00,12.0,0.1,32.0,39.0,21.0,89.0,10.0,1.1,244.0,3.428571428571429
2021-03-16 09:00:00,10.0,0.1,24.0,41.0,31.0,78.0,19.0,1.5,236.0,3.2857142857142856
2021-03-16 10:00:00,8.0,0.1,6.0,23.0,32.0,32.0,48.0,1.0,219.0,3.1428571428571432
2021-03-16 11:00:00,5.0,0.1,2.0,15.0,11.0,18.0,67.0,1.6,187.0,3.0
2021-03-16 12:00:00,5.0,0.1,2.0,14.0,10.0,16.0,74.0,1.8,173.0,3.0
2021-03-16 13:00:00,4.0,0.1,3.0,22.0,14.0,26.0,69.0,4.5,111.0,3.0
2021-03-16 14:00:00,3.0,0.1,1.0,12.0,12.0,14.0,82.0,4.2,111.0,3.0
2021-03-16 15:00:00,3.0,0.1,1.0,10.0,10.0,12.0,86.0,3.7,116.0,3.0
2021-03-16 16:00:00,3.0,0.1,3.0,28.0,8.0,33.0,66.0,2.0,139.0,3.0
2021-03-16 17:00:00,3.0,0.1,1.0,22.0,7.0,25.0,70.0,1.6,175.0,3.0
2021-03-16 18:00:00,4.0,0.1,4.0,45.0,6.0,52.0,41.0,1.0,158.0,3.0
2021-03-16 19:00:00,5.0,0.1,5.0,66.0,9.0,74.0,13.0,0.3,189.0,3.0
2021-03-16 20:00:00,4.0,0.1,1.0,24.0,6.0,26.0,64.0,0.3,135.0,3.0
2021-03-16 21:00:00,4.0,0.1,1.0,24.0,6.0,26.0,56.0,0.1,173.0,3.0
2021-03-16 22:00:00,6.0,0.1,1.0,55.0,7.0,57.0,19.0,0.2,192.0,3.0
2021-03-16 23:00:00,10.0,0.1,1.0,37.0,12.0,39.0,32.0,0.1,123.0,3.0
2021-03-17 00:00:00,9.0,0.1,1.0,28.0,11.0,30.0,36.0,0.2,37.0,3.0
2021-03-17 01:00:00,10.0,0.1,1.0,24.0,11.0,26.0,33.0,0.2,11.0,3.090909090909091
2021-03-17 02:00:00,7.0,0.1,1.0,15.0,9.0,17.0,44.0,0.4,331.0,3.1818181818181817
2021-03-17 03:00:00,6.0,0.1,1.0,10.0,8.0,12.0,45.0,0.3,213.0,3.2727272727272725
2021-03-17 04:00:00,8.0,0.1,1.0,13.0,11.0,15.0,28.0,0.3,168.0,3.3636363636363638
2021-03-17 05:00:00,8.0,0.2,1.0,18.0,10.0,20.0,21.0,1.4,220.0,3.4545454545454546
2021-03-17 06:00:00,6.0,0.2,1.0,23.0,8.0,26.0,19.0,1.3,226.0,3.5454545454545454
2021-03-17 07:00:00,6.0,0.2,20.0,38.0,11.0,69.0,6.0,0.5,210.0,3.6363636363636362
2021-03-17 08:00:00,7.0,0.1,29.0,41.0,17.0,86.0,12.0,1.1,236.0,3.7272727272727275
2021-03-17 09:00:00,8.0,0.1,17.0,37.0,30.0,63.0,20.0,0.6,244.0,3.8181818181818183
2021-03-17 10:00:00,6.0,0.1,6.0,24.0,23.0,34.0,39.0,1.0,9.0,3.909090909090909
2021-03-17 11:00:00,10.0,0.1,26.0,42.0,31.0,82.0,25.0,2.9,111.0,4.0
2021-03-17 12:00:00,8.0,0.1,11.0,39.0,20.0,57.0,44.0,3.4,116.0,3.0
2021-03-17 13:00:00,7.0,0.1,8.0,38.0,16.0,51.0,61.0,1.7,151.0,3.0
2021-03-17 14:00:00,5.0,0.1,4.0,26.0,18.0,31.0,76.0,2.9,132.0,3.0
2021-03-17 15:00:00,5.0,0.1,2.0,23.0,42.0,26.0,77.0,2.4,127.0,3.0
2021-03-17 16:00:00,3.0,0.1,2.0,25.0,8.0,27.0,77.0,1.4,179.0,3.0
2021-03-17 17:00:00,3.0,0.1,2.0,32.0,9.0,35.0,70.0,3.4,113.0,3.0
2021-03-17 18:00:00,6.0,0.1,1.0,27.0,14.0,30.0,75.0,1.1,136.0,3.0
2021-03-17 19:00:00,6.0,0.1,1.0,52.0,15.0,54.0,42.0,0.4,106.0,3.0
2021-03-17 20:00:00,10.0,0.1,1.0,54.0,18.0,56.0,39.0,0.6,8.0,3.0
2021-03-17 21:00:00,9.0,0.1,1.0,48.0,18.0,50.0,41.0,0.3,5.0,3.0
2021-03-17 22:00:00,10.0,0.1,1.0,52.0,19.0,54.0,36.0,0.4,26.0,3.0
2021-03-17 23:00:00,8.0,0.1,1.0,29.0,14.0,31.0,57.0,2.1,37.0,3.0
2021-03-18 00:00:00,5.0,0.1,1.0,12.0,6.0,15.0,78.0,2.4,55.0,3.0
2021-03-18 01:00:00,3.0,0.1,1.0,6.0,4.0,8.0,77.0,3.4,70.0,3.0
2021-03-18 02:00:00,5.0,0.1,1.0,4.0,26.0,6.0,75.0,6.5,56.0,4.0
2021-03-18 03:00:00,3.0,0.1,1.0,4.0,10.0,6.0,69.0,2.7,44.0,5.0
2021-03-18 04:00:00,2.0,0.1,1.0,5.0,5.0,7.0,66.0,0.8,34.0,4.9375
2021-03-18 05:00:00,3.0,0.1,1.0,7.0,6.0,9.0,55.0,0.3,355.0,4.875
2021-03-18 06:00:00,2.0,0.1,1.0,13.0,7.0,15.0,45.0,0.6,54.0,4.8125
2021-03-18 07:00:00,2.0,0.1,1.0,15.0,6.0,17.0,49.0,2.0,39.0,4.75
2021-03-18 08:00:00,3.0,0.1,1.0,19.0,7.0,21.0,43.0,1.6,6.0,4.6875
2021-03-18 09:00:00,2.0,0.1,1.0,16.0,4.0,18.0,48.0,1.4,32.0,4.625
2021-03-18 10:00:00,2.0,0.1,1.0,14.0,3.0,16.0,49.0,2.2,39.0,4.5625
2021-03-18 11:00:00,3.0,0.1,1.0,14.0,3.0,16.0,49.0,2.2,7.0,4.5
2021-03-18 12:00:00,2.0,0.1,1.0,13.0,2.0,15.0,52.0,1.7,343.0,4.4375
2021-03-18 13:00:00,2.0,0.1,1.0,17.0,3.0,19.0,45.0,1.5,328.0,4.375
2021-03-18 14:00:00,5.0,0.1,1.0,25.0,8.0,27.0,32.0,1.1,295.0,4.3125
2021-03-18 15:00:00,3.0,0.1,2.0,28.0,3.0,31.0,34.0,1.0,293.0,4.25
2021-03-18 16:00:00,3.0,0.1,3.0,30.0,3.0,35.0,33.0,1.1,309.0,4.1875
